match_id,season,match_date,home_team,away_team,home_pos,away_pos,hg,ag,actual,odds_away,odds_draw,odds_home,diff,gano,profit,league
14090,2025-2026,2026-05-12,Asteras Tripolis,Panserraikos,12.0,13.0,1,0,home,4.36,3.31,1.78,-1.0,True,7.800000000000001,G1
14092,2025-2026,2026-05-12,Panetolikos,Larisa,10.0,14.0,1,1,draw,3.13,3.08,2.21,-4.0,False,-10.0,G1
14093,2025-2026,2026-05-13,Levadeiakos,OFI Crete,5.0,9.0,3,2,home,4.66,3.89,1.6,-4.0,True,6.000000000000001,G1
14095,2025-2026,2026-05-13,Olympiakos,Panathinaikos,3.0,5.0,1,0,home,7.59,4.21,1.38,-2.0,True,3.799999999999999,G1
14101,2025-2026,2026-05-17,OFI Crete,Volos NFC,9.0,12.0,3,1,home,3.53,3.59,1.85,-3.0,True,8.5,G1
14102,2025-2026,2026-05-17,AEK,Olympiakos,1.0,2.0,1,1,draw,2.22,3.15,3.01,-1.0,False,-10.0,G1
14104,2025-2026,2026-05-21,Atromitos,Panserraikos,7.0,14.0,6,0,home,5.28,3.71,1.57,-7.0,True,5.700000000000001,G1
14105,2025-2026,2026-05-21,Kifisia,Larisa,9.0,13.0,3,2,home,2.98,3.13,2.22,-4.0,True,12.200000000000003,G1
14106,2025-2026,2026-05-21,Panetolikos,Asteras Tripolis,10.0,11.0,1,2,away,2.9,3.13,2.29,-1.0,False,-10.0,G1
15050,2025-2026,2025-09-27,Celtic,Hibernian,1.0,4.0,0,0,draw,9.43,5.75,1.26,-3.0,False,-10.0,SC0
15051,2025-2026,2025-09-27,Dundee United,Kilmarnock,3.0,10.0,0,2,away,3.36,3.4,2.08,-7.0,False,-10.0,SC0
15052,2025-2026,2025-09-27,Hearts,Falkirk,2.0,9.0,3,0,home,5.07,4.01,1.6,-7.0,True,6.000000000000001,SC0
15053,2025-2026,2025-09-27,St Mirren,Dundee,6.0,7.0,1,0,home,5.42,3.92,1.58,-1.0,True,5.800000000000001,SC0
15054,2025-2026,2025-09-27,Motherwell,Aberdeen,8.0,12.0,2,0,home,3.2,3.43,2.14,-4.0,True,11.400000000000002,SC0
15055,2025-2026,2025-09-28,Livingston,Rangers,9.0,11.0,1,2,away,1.66,3.94,4.58,-2.0,False,-10.0,SC0
15056,2025-2026,2025-10-04,Dundee United,Livingston,5.0,10.0,1,1,draw,3.7,3.52,1.93,-5.0,False,-10.0,SC0
15058,2025-2026,2025-10-04,Hearts,Hibernian,1.0,7.0,1,0,home,4.05,3.64,1.82,-6.0,True,8.200000000000001,SC0
15060,2025-2026,2025-10-05,Celtic,Motherwell,2.0,6.0,3,2,home,12.21,6.97,1.19,-4.0,True,1.8999999999999995,SC0
15062,2025-2026,2025-10-18,Hibernian,Livingston,7.0,9.0,4,0,home,5.6,4.24,1.52,-2.0,True,5.2,SC0
15063,2025-2026,2025-10-18,Motherwell,Falkirk,7.0,9.0,1,2,away,3.57,3.63,1.94,-2.0,False,-10.0,SC0
15065,2025-2026,2025-10-18,St Mirren,Aberdeen,7.0,12.0,0,1,away,2.81,3.31,2.42,-5.0,False,-10.0,SC0
15068,2025-2026,2025-10-25,Dundee United,St Mirren,4.0,7.0,3,1,home,2.96,3.42,2.27,-3.0,True,12.7,SC0
15069,2025-2026,2025-10-25,Falkirk,Dundee,7.0,9.0,2,1,home,4.7,3.88,1.67,-2.0,True,6.699999999999999,SC0
15071,2025-2026,2025-10-26,Hearts,Celtic,1.0,2.0,3,1,home,2.1,3.58,3.19,-1.0,True,21.9,SC0
15074,2025-2026,2025-10-29,Celtic,Falkirk,2.0,6.0,4,0,home,14.47,7.66,1.15,-4.0,True,1.4999999999999991,SC0
15075,2025-2026,2025-10-29,Hibernian,Rangers,3.0,5.0,0,1,away,2.29,3.56,2.82,-2.0,False,-10.0,SC0
15076,2025-2026,2025-10-29,Kilmarnock,Aberdeen,8.0,11.0,0,1,away,2.48,3.33,2.73,-3.0,False,-10.0,SC0
15079,2025-2026,2025-11-01,Falkirk,Kilmarnock,7.0,8.0,3,1,home,3.32,3.57,2.04,-1.0,True,10.4,SC0
15080,2025-2026,2025-11-01,Hearts,Dundee,1.0,11.0,4,0,home,9.81,5.46,1.27,-10.0,True,2.7,SC0
15082,2025-2026,2025-11-08,Falkirk,Livingston,5.0,12.0,1,1,draw,3.83,3.64,1.87,-7.0,False,-10.0,SC0
15086,2025-2026,2025-11-09,Hearts,Dundee United,1.0,7.0,1,1,draw,6.81,4.63,1.41,-6.0,False,-10.0,SC0
15087,2025-2026,2025-11-09,Celtic,Kilmarnock,2.0,9.0,4,0,home,14.38,7.58,1.15,-7.0,True,1.4999999999999991,SC0
15089,2025-2026,2025-11-22,Hibernian,Dundee,4.0,11.0,2,0,home,8.83,5.04,1.32,-7.0,True,3.2000000000000006,SC0
15091,2025-2026,2025-11-22,Rangers,Livingston,6.0,12.0,2,1,home,10.54,5.72,1.25,-6.0,True,2.5,SC0
15099,2025-2026,2025-11-30,Rangers,Falkirk,5.0,6.0,0,0,draw,7.4,4.99,1.36,-1.0,False,-10.0,SC0
15101,2025-2026,2025-12-03,Aberdeen,St Mirren,7.0,11.0,3,3,draw,3.15,3.32,2.2,-4.0,False,-10.0,SC0
15102,2025-2026,2025-12-03,Celtic,Dundee,2.0,9.0,1,0,home,20.81,9.84,1.09,-7.0,True,0.9000000000000008,SC0
15105,2025-2026,2025-12-03,Hearts,Kilmarnock,2.0,11.0,1,1,draw,8.39,4.81,1.34,-9.0,False,-10.0,SC0
15107,2025-2026,2025-12-06,Hibernian,Falkirk,5.0,7.0,3,0,home,5.25,4.02,1.58,-2.0,True,5.800000000000001,SC0
15108,2025-2026,2025-12-06,Motherwell,Livingston,4.0,12.0,3,0,home,4.68,3.75,1.69,-8.0,True,6.8999999999999995,SC0
15115,2025-2026,2025-12-14,Aberdeen,Kilmarnock,6.0,11.0,2,1,home,4.5,3.53,1.76,-5.0,True,7.6,SC0
15116,2025-2026,2025-12-15,Rangers,Hibernian,4.0,5.0,1,0,home,3.94,3.57,1.85,-1.0,True,8.5,SC0
15120,2025-2026,2025-12-20,Motherwell,Dundee,4.0,10.0,1,0,home,6.23,4.39,1.47,-6.0,True,4.699999999999999,SC0
15121,2025-2026,2025-12-20,St Mirren,Livingston,9.0,12.0,1,0,home,4.14,3.55,1.82,-3.0,True,8.200000000000001,SC0
15122,2025-2026,2025-12-21,Hearts,Rangers,1.0,4.0,2,1,home,3.35,3.38,2.09,-3.0,True,10.899999999999999,SC0
15123,2025-2026,2025-12-21,Celtic,Aberdeen,2.0,6.0,3,1,home,7.84,5.46,1.32,-4.0,True,3.2000000000000006,SC0
15128,2025-2026,2025-12-27,St Mirren,Kilmarnock,9.0,11.0,0,0,draw,4.37,3.53,1.77,-2.0,False,-10.0,SC0
15129,2025-2026,2025-12-27,Aberdeen,Dundee United,6.0,8.0,1,1,draw,3.86,3.59,1.85,-2.0,False,-10.0,SC0
15130,2025-2026,2025-12-30,Dundee,Kilmarnock,10.0,11.0,2,1,home,2.59,3.12,2.73,-1.0,True,17.3,SC0
15131,2025-2026,2025-12-30,Hibernian,Aberdeen,5.0,6.0,2,0,home,3.93,3.58,1.86,-1.0,True,8.600000000000001,SC0
15133,2025-2026,2025-12-30,Rangers,St Mirren,3.0,10.0,2,1,home,5.39,3.94,1.58,-7.0,True,5.800000000000001,SC0
15135,2025-2026,2026-01-03,Celtic,Rangers,2.0,3.0,1,3,away,3.55,3.78,1.9,-1.0,False,-10.0,SC0
15136,2025-2026,2026-01-03,Dundee United,Dundee,6.0,9.0,0,1,away,4.04,3.61,1.82,-3.0,False,-10.0,SC0
15138,2025-2026,2026-01-03,Hearts,Livingston,1.0,12.0,1,0,home,8.67,5.04,1.32,-11.0,True,3.2000000000000006,SC0
15140,2025-2026,2026-01-03,Motherwell,St Mirren,5.0,10.0,2,0,home,3.76,3.26,2.0,-5.0,True,10.0,SC0
15141,2025-2026,2026-01-06,Rangers,Aberdeen,3.0,8.0,2,0,home,5.89,4.21,1.51,-5.0,True,5.1,SC0
15142,2025-2026,2026-01-10,Celtic,Dundee United,3.0,7.0,4,0,home,8.97,5.98,1.26,-4.0,True,2.6,SC0
15149,2025-2026,2026-01-14,Hearts,St Mirren,1.0,10.0,2,0,home,7.37,4.39,1.41,-9.0,True,4.1,SC0
15151,2025-2026,2026-01-24,Aberdeen,Livingston,8.0,12.0,6,2,home,4.4,3.62,1.75,-4.0,True,7.5,SC0
15153,2025-2026,2026-01-24,Motherwell,Kilmarnock,4.0,11.0,4,0,home,6.41,4.13,1.47,-7.0,True,4.699999999999999,SC0
15154,2025-2026,2026-01-25,Hearts,Celtic,1.0,2.0,2,2,draw,2.23,3.39,3.03,-1.0,False,-10.0,SC0
15155,2025-2026,2026-01-25,Rangers,Dundee,3.0,9.0,3,0,home,11.27,5.77,1.23,-6.0,True,2.3,SC0
15161,2025-2026,2026-02-01,Celtic,Falkirk,3.0,6.0,2,0,home,8.88,5.49,1.28,-3.0,True,2.8000000000000003,SC0
15163,2025-2026,2026-02-04,Hibernian,Dundee United,5.0,8.0,3,2,home,5.43,3.92,1.58,-3.0,True,5.800000000000001,SC0
15165,2025-2026,2026-02-04,Rangers,Kilmarnock,3.0,11.0,5,1,home,9.6,5.31,1.28,-8.0,True,2.8000000000000003,SC0
15166,2025-2026,2026-02-10,Hearts,Hibernian,1.0,5.0,1,0,home,4.25,3.45,1.83,-4.0,True,8.3,SC0
15167,2025-2026,2026-02-11,Celtic,Livingston,3.0,12.0,2,1,home,15.38,7.75,1.14,-9.0,True,1.399999999999999,SC0
15168,2025-2026,2026-02-11,Falkirk,Dundee,6.0,10.0,1,0,home,4.86,3.67,1.68,-4.0,True,6.799999999999999,SC0
15171,2025-2026,2026-02-14,Dundee,Livingston,10.0,12.0,2,2,draw,3.43,3.26,2.1,-2.0,False,-10.0,SC0
15172,2025-2026,2026-02-14,Falkirk,Dundee United,6.0,8.0,2,3,away,3.94,3.62,1.84,-2.0,False,-10.0,SC0
15173,2025-2026,2026-02-14,Hibernian,St Mirren,5.0,10.0,2,0,home,4.01,3.51,1.85,-5.0,True,8.5,SC0
15175,2025-2026,2026-02-15,Motherwell,Aberdeen,4.0,7.0,2,0,home,5.13,4.02,1.58,-3.0,True,5.800000000000001,SC0
15177,2025-2026,2026-02-21,Aberdeen,Dundee,8.0,9.0,2,3,away,3.78,3.47,1.91,-1.0,False,-10.0,SC0
15178,2025-2026,2026-02-21,Dundee United,Kilmarnock,7.0,11.0,1,1,draw,3.6,3.52,1.95,-4.0,False,-10.0,SC0
15179,2025-2026,2026-02-21,Hearts,Falkirk,1.0,6.0,1,0,home,5.07,3.83,1.62,-5.0,True,6.200000000000001,SC0
15181,2025-2026,2026-02-22,Celtic,Hibernian,3.0,5.0,1,2,away,6.36,4.64,1.42,-2.0,False,-10.0,SC0
15183,2025-2026,2026-02-24,Dundee United,Aberdeen,7.0,8.0,0,0,draw,3.24,3.4,2.13,-1.0,False,-10.0,SC0
15185,2025-2026,2026-02-28,Falkirk,Kilmarnock,6.0,11.0,5,1,home,4.59,3.78,1.68,-5.0,True,6.799999999999999,SC0
15186,2025-2026,2026-02-28,Hearts,Aberdeen,1.0,8.0,1,0,home,7.34,4.52,1.39,-7.0,True,3.899999999999999,SC0
15188,2025-2026,2026-02-28,Motherwell,Dundee United,4.0,7.0,2,0,home,6.2,4.26,1.47,-3.0,True,4.699999999999999,SC0
15189,2025-2026,2026-03-01,Rangers,Celtic,2.0,3.0,2,2,draw,3.03,3.57,2.13,-1.0,False,-10.0,SC0
15190,2025-2026,2026-03-03,Dundee United,St Mirren,7.0,10.0,2,1,home,2.93,3.19,2.38,-3.0,True,13.799999999999999,SC0
15194,2025-2026,2026-03-14,Celtic,Motherwell,2.0,4.0,3,1,home,4.67,3.97,1.63,-2.0,True,6.299999999999999,SC0
15195,2025-2026,2026-03-14,Hibernian,Livingston,5.0,12.0,0,0,draw,6.66,4.64,1.4,-7.0,False,-10.0,SC0
15199,2025-2026,2026-03-21,Falkirk,St Mirren,6.0,10.0,1,2,away,3.95,3.47,1.85,-4.0,False,-10.0,SC0
15200,2025-2026,2026-03-21,Hearts,Dundee,1.0,8.0,1,0,home,7.19,4.49,1.39,-7.0,True,3.899999999999999,SC0
15201,2025-2026,2026-03-21,Kilmarnock,Livingston,11.0,12.0,2,0,home,3.74,3.56,1.88,-1.0,True,8.799999999999999,SC0
15202,2025-2026,2026-03-21,Motherwell,Hibernian,4.0,5.0,0,0,draw,3.9,3.49,1.87,-1.0,False,-10.0,SC0
15203,2025-2026,2026-03-21,Rangers,Aberdeen,3.0,9.0,4,1,home,9.12,5.43,1.28,-6.0,True,2.8000000000000003,SC0
15205,2025-2026,2026-04-04,Hibernian,Kilmarnock,5.0,11.0,3,0,home,5.69,4.24,1.5,-6.0,True,5.0,SC0
15206,2025-2026,2026-04-04,Motherwell,Falkirk,4.0,6.0,2,3,away,4.16,3.57,1.79,-2.0,False,-10.0,SC0
15207,2025-2026,2026-04-04,Rangers,Dundee United,2.0,7.0,4,2,home,10.56,6.0,1.22,-5.0,True,2.1999999999999997,SC0
15212,2025-2026,2026-04-11,Celtic,St Mirren,3.0,10.0,1,0,home,8.52,5.47,1.28,-7.0,True,2.8000000000000003,SC0
15213,2025-2026,2026-04-11,Dundee United,Livingston,7.0,12.0,3,2,home,5.04,3.94,1.6,-5.0,True,6.000000000000001,SC0
15214,2025-2026,2026-04-11,Hearts,Motherwell,1.0,4.0,3,1,home,3.68,3.41,1.95,-3.0,True,9.5,SC0
15217,2025-2026,2026-04-25,Aberdeen,Kilmarnock,8.0,11.0,1,0,home,3.48,3.51,1.97,-3.0,True,9.7,SC0
15218,2025-2026,2026-04-25,St Mirren,Livingston,10.0,12.0,0,2,away,4.81,3.81,1.65,-2.0,False,-10.0,SC0
15219,2025-2026,2026-04-25,Celtic,Falkirk,3.0,6.0,3,1,home,6.18,4.76,1.42,-3.0,True,4.199999999999999,SC0
15220,2025-2026,2026-04-26,Dundee United,Dundee,7.0,9.0,3,0,home,3.34,3.58,2.0,-2.0,True,10.0,SC0
15221,2025-2026,2026-04-26,Rangers,Motherwell,3.0,4.0,2,3,away,5.49,4.33,1.5,-1.0,False,-10.0,SC0
15224,2025-2026,2026-05-02,Dundee,St Mirren,9.0,10.0,1,0,home,2.72,3.26,2.46,-1.0,True,14.6,SC0
15228,2025-2026,2026-05-04,Hearts,Rangers,1.0,3.0,2,1,home,2.39,3.45,2.68,-2.0,True,16.8,SC0
15230,2025-2026,2026-05-09,Dundee,Livingston,9.0,12.0,3,0,home,4.11,3.71,1.77,-3.0,True,7.7,SC0
15234,2025-2026,2026-05-10,Celtic,Rangers,2.0,3.0,3,1,home,3.19,3.67,2.04,-1.0,True,10.4,SC0
15235,2025-2026,2026-05-12,Aberdeen,St Mirren,8.0,11.0,0,2,away,3.1,3.41,2.18,-3.0,False,-10.0,SC0
15236,2025-2026,2026-05-12,Dundee United,Livingston,7.0,12.0,0,0,draw,4.37,3.95,1.69,-5.0,False,-10.0,SC0
15238,2025-2026,2026-05-13,Hearts,Falkirk,1.0,6.0,3,0,home,6.82,4.6,1.4,-5.0,True,3.999999999999999,SC0
15240,2025-2026,2026-05-13,Rangers,Hibernian,3.0,5.0,1,2,away,5.62,4.52,1.48,-2.0,False,-10.0,SC0
